stop_id,object_id,route,address,longitude,latitude,zip_code
17696,5709,35,31st Street & Kedzie,-87.70503843,41.83729365,60623
17697,5710,79,79th Street & Jeffery,-87.57578455,41.75153266,60617
17684,5711,70,Division & LaSalle,-87.6331937,41.90394158,60610
17706,5712,"J14,15",100th Street & Paxton,-87.56963306,41.71339537,60617
17719,5713,30,Avenue O & 118th Street,-87.53962768,41.68088185,60617
17733,5714,111,King Drive & 99th Place,-87.6138256,41.71392244,60628
17720,5715,111,King Drive & 99th Place,-87.6141144,41.71421168,60628
17732,5716,111,King Drive & 101st Street,-87.61375727,41.71084582,60628
17721,5717,111,King Drive & 101st Street,-87.61399773,41.71102421,60628
17731,5718,111,King Drive & 103rd Street,-87.61362089,41.70726471,60628
17722,5719,111,King Drive & 103rd Street,-87.61386133,41.707443100000006,60628
17730,5720,111,King Drive & 105th Street,-87.61359944,41.70359748,60628
17723,5721,111,King Drive & 105th Street,-87.61383987,41.70377588,60628
17729,5722,111,King Drive & 107th Street,-87.61351402,41.69988137,60628
17724,5723,111,King Drive & 107th Street,-87.61375443,41.70005977,60628
17728,5724,111,King Drive & 109th Street,-87.61336997,41.69631675,60628
17725,5725,111,King Drive & 109th Street,-87.61361037,41.69649514,60628
17727,5726,111,King Drive & 111th Street,-87.61323638,41.69301187,60628
17735,5727,"111,115",Marshfield & 116th Street,-87.66288957,41.68317509,60643
17736,5728,"111,115",Marshfield & 117th Street,-87.66255742,41.68039211,60643
17737,5729,"111,115",Ashland & 119th Street,-87.66121664,41.67804838,60643
17738,5730,"111,115",Ashland & 117th Street,-87.66122173,41.68109832,60643
17734,5731,111,115th Street & Marshfield,-87.6628172,41.68469056,60643
17739,5732,111,115th Street & Marshfield,-87.66305102,41.68486249,60643
3132,5733,"35,52",3349 S Kedzie,-87.70459199,41.83266508,60623
11044,5734,76,Diversey Brown Line Station,-87.65296134,41.93271449,60614
10836,5735,71,71st Street & Greenwood,-87.59846,41.76595,60619
12356,5736,112,Vincennes & 108th Place,-87.66016695,41.69679373,60643
17057,5737,"2,171,172",1111 East 60th Street,-87.59950307,41.78589843,60637
654,5738,66,Chicago & Kilpatrick,-87.74341428,41.89513012,60651
13023,5739,59,Dorchester & 60th Street,-87.591548,41.785949,60637
14934,5740,,McCormick Pl & Gate 26,-87.6143012,41.85049383,60616
6497,5741,24,Wentworth & 28th Place,-87.63183000000001,41.842808000000005,60616
9539,5742,86,Nagle & Newburg,-87.78769866,41.98894948,60646
15828,5743,91,Austin & Thomas,-87.77537919,41.90028805,60302
6386,5744,60,Blue Island & Hoyne,-87.67804246,41.8477489,60608
2995,5745,52,California & Melrose,-87.697913,41.940325,60618
3013,5746,52,California & Wabansia,-87.697112,41.912447,60647
7192,5747,28,Stony Island & 77th Street,-87.58606621,41.75522841,60649
10039,5748,52A,Kedzie & 96th Street,-87.7018,41.718996999999995,60805
9934,5749,68,Northwest Hwy & Neva,-87.80486926,41.99574806,60631
2439,5750,29,Lafayette & 73rd Street,-87.62652299999999,41.762007000000004,60621
6727,5751,37,Sedgwick & Wisconsin,-87.638662,41.916374,60614
7587,5752,34,Eberhart & 130th Street,-87.61050672,41.65900015,60827
8125,5753,"47,54B",Cicero & 51st Street,-87.7427848,41.80022417,60632
10428,5754,54A,Cicero & Albion,-87.748124,42.0008,60712
5892,5755,8,Halsted & 54th Street,-87.64509246,41.79605177,60609
8128,5756,"47,54B",Cicero & 48th Street,-87.74295232,41.8057216,60632
10466,5757,54A,Cicero & Sherwin,-87.74796595,42.01439958,60712
11116,5758,82,Kimball & Thorndale,-87.71400200000001,41.988531,60659
6295,5759,24,Clark & 15th Street,-87.630305,41.861835,60616
17116,5760,60,Blue Island & Hoyne,-87.67786725,41.84762236,60608
17156,5761,22,Clark & Thorndale,-87.67001639,41.98831247,60660
11545,5762,85,Central & Altgeld,-87.76611700000001,41.925874,60639
4735,5763,53A,Pulaski & 81st Street,-87.72192,41.745952,60652
5585,5764,56,Milwaukee & Cullom,-87.75270266,41.95876126,60641
3693,5765,8A,9030 S Halsted,-87.64353299999999,41.730025,60620
4530,5766,"62,62H",Archer & Melvina,-87.77684825,41.79357868,60638
7395,5767,30,South Chicago & Dante,-87.58984858,41.75471375,60619
7578,5768,34,Ellis & 133rd Street,-87.59687652,41.65388496,60827
10456,5769,54A,Skokie Blvd & Crain,-87.7471,42.038599,60077
3037,5770,52,Kedzie & Monroe,-87.70616241,41.87978999,60612
3041,5771,52,Kedzie-Homan Blue Line Station,-87.70601698,41.87425108,60612
15143,5772,49,Western & 57th Street,-87.68405636,41.79013266,60636
11285,5773,82,Kimball & Carmen,-87.71336872,41.97263877,60625
15704,5774,"90,307,318",Harlem & Augusta,-87.8051927,41.89779756,60302
15708,5775,"90,307,318",Harlem & Greenfield,-87.80537201,41.90508524,60302
8590,5776,81W,East River Rd & Berwyn,-87.846407,41.974865,60656
5113,5777,44,Canal & 24th Place,-87.63831282,41.84809164,60616
11298,5778,"78,80",Forest Preserve Avenue & Harlem/Irving Park,-87.80885738,41.95325194,60706
9963,5779,52A,Kedzie & 114th Street,-87.70055052,41.68608317,60803
7021,5780,"N5,26,71",S. Shore Drive & 80th Street,-87.54796378,41.75026926,60617
7601,5781,"34,119",Michigan & 117th Street,-87.6205488,41.68146215,60628
4899,5782,"136,146,148",Marine Drive & Argyle,-87.65092284,41.97336632,60640
2840,5783,"4,111A,115",Cottage Grove & 114th Street,-87.611191,41.687449,60628
7073,5784,"N5,26,71",Commercial & 89th Street,-87.55143183,41.73381283,60617
3133,5785,"35,52",3201 S Kedzie,-87.70469377,41.83547406,60623
14036,5786,172,Woodlawn & 53rd Street,-87.5967474,41.7995365,60615
15817,5787,172,Woodlawn & Hyde Park Blvd,-87.59677589,41.80215977,60615
10572,5788,"55,171",55th Street & Woodlawn,-87.59637541,41.79515876,60615
10570,5789,"55,171",55th Street & Kenwood,-87.59360016,41.79519173,60615
16036,5790,171,University & 57th Street,-87.59800902,41.79133238,60637
14040,5791,172,Woodlawn & 57th Street,-87.59640145,41.7916486,60637
1646,5792,"2,15,172",E Hyde Park & Blackstone,-87.59016592,41.80238686,60615
1521,5793,"6,28,171",S Hyde Park & 53rd Street,-87.58396077,41.79946812,60615
12246,5794,100,106th Street & Avenue C,-87.52706815,41.70261674,60617
3398,5795,63,63rd Street & Francisco,-87.69595208,41.77900224,60629
9364,5796,87,87th Street & Kilpatrick,-87.73853871,41.73444477,60456
10521,5797,55,Garfield & Oakley,-87.680817,41.793412,60636
18,5798,126,Jackson & Kilbourn,-87.73761421,41.87688572,60624
2789,5799,79,79th Street & Woodlawn,-87.59559057,41.75132143,60619
6993,5800,71,104th Street & Muskegon,-87.55522823,41.70632202,60617
9852,5801,88,Devon & Odell/Avondale,-87.810482,41.997065,60631
55,5802,126,Jackson & Ashland,-87.66689065,41.87755467,60612
4587,5803,"55A,55N",55th Street & Cicero,-87.74218031,41.79292411,60638
14514,5804,66,Chicago & Kostner,-87.73579797,41.89511202,60651
16015,5805,80,Irving Park & Lavergne,-87.7520163,41.95326677,60641
9183,5806,51,51st Street & Wells,-87.63216901,41.80172949,60609
9276,5807,77,Belmont & Leavitt,-87.68335407,41.93946318,60618
3622,5808,97,Howard & California/Dodge,-87.69930843,42.019265600000004,60645
3732,5809,81,Lawrence & Cicero,-87.74795403,41.96795547,60630
1333,5810,74,Fullerton & Western,-87.68781820000001,41.92480595,60647
8165,5811,47,47th Street & Laflin,-87.66261609,41.80857956,60609
4791,5812,92,Foster & Clark,-87.66860348,41.97612684,60640
9163,5813,51,51st Street & Western Boulevard,-87.68335737,41.80105538,60609
3477,5814,95,95th Street & Leavitt,-87.67706988,41.721131299999996,60643
5730,5815,80,Irving Park & Austin,-87.77664232,41.95315489,60634
11415,5816,78,Montrose & Austin,-87.77683768,41.96042014,60634
1108,5817,"1,7,28,126,130,134,135,136,151,156",Adams & S. Wacker,-87.636542,41.8794,60606
14569,5818,70,Division & Western,-87.68716682,41.90313458,60622
2845,5819,115,115th Street & Indiana,-87.61793803,41.68543264,60628
15814,5820,78,Montrose & Sheridan,-87.65463061,41.96184159,60613
9317,5821,77,Belmont & Milwaukee,-87.72375775,41.93921853,60618
9505,5822,87,87th Street & Ashland,-87.66288556,41.73590429,60620
4679,5823,63W,63rd Street & Oak Park,-87.79085713,41.777602200000004,60638
2075,5824,70,Division & Kedzie,-87.70689218,41.90298545,60651
88,5825,126,Van Buren & Halsted,-87.647048,41.876726,60661
11486,5826,84,Peterson & Western,-87.68940497,41.99061352,60659
14766,5827,20,Madison & Homan,-87.71123771,41.88099362,60624
10842,5828,71,71st Street & St. Lawrence,-87.610258,41.765858,60619
341,5829,12,Roosevelt & Paulina,-87.66879274,41.86702876,60612
15986,5830,74,Fullerton & Lavergne,-87.75159692,41.92427086,60639
8010,5831,43,43rd Street & LaSalle,-87.62955913,41.81651504,60609
348,5832,12,Roosevelt & Western,-87.68585449,41.86671595,60608
3810,5833,81,Lawrence & Pulaski,-87.72790766,41.96831306,60630
5391,5898,36,State & Bellevue,-87.628268,41.901755,60610
7104,5899,28,Stony Island & 91st Street,-87.58488475,41.72954961,60617
15533,5900,11,Howard & Kedzie,-87.70897655,42.01903434,60076
10194,5901,"N5,67",67th Street & Dorchester,-87.59172048,41.77322081,60637
3442,5902,63,63rd Street & Cottage Grove (Green Line),-87.60605600000001,41.780348,60637
10998,5903,76,Diversey & Pulaski,-87.72713899,41.93171647,60639
894,5904,72,North Ave & Western,-87.68743416,41.91020502,60647
8141,5905,47,47th Street & Archer,-87.71460851,41.80792939,60632
12578,5906,152,Addison & Kedzie,-87.70769128,41.94669988,60618
7642,5907,35,35th Street & Wallace,-87.64111788,41.83088371,60616
10906,5908,"75,94",74th Street & Damen,-87.67323914,41.759391,60636
1255,5909,74,Fullerton & Hamlin,-87.72190277,41.9246511,60647
7143,5910,47,47th Street & Ellis,-87.60153269,41.80964825,60653
10816,5911,71,73rd Street & Yates,-87.56628,41.762682,60649
15090,5912,20,Madison & Wood,-87.67192275,41.88146205,60612
5004,5913,"2,157",Ontario & Fairbanks,-87.62057800000001,41.893445,60611
3291,5914,63W,63rd Street & Central,-87.7615103,41.77813199,60638
5676,5915,"80,X9",Irving Park & Sheridan,-87.65434308,41.95455981,60613
6841,5916,18,16th Street & Kostner,-87.73460825,41.85880955,60623
11082,5917,76,Diversey & Kilbourn,-87.73919518,41.93176906,60639
5491,5918,56,Milwaukee & Thomas,-87.66406232,41.90166571,60642
9032,5919,53,Pulaski & West End,-87.72584445,41.88344504,60624
4431,5920,"39,62",Archer & Oakley,-87.68153285,41.82787514,60609
8817,5921,50,Damen & Ainslie,-87.67931,41.970651000000004,60625
456,5922,20,Madison & Jefferson,-87.64283539,41.88191463,60661
10876,5923,75,75th Street & Cottage Grove,-87.60520987,41.75865817,60619
5201,5924,"6,15,28",Stony Island & 63rd Street,-87.58656124,41.78040204,60637
14624,5925,53,Pulaski & Fullerton,-87.72689274,41.92426741,60639
14952,5926,4,Cottage Grove & 81st Street,-87.60502247,41.74793676,60619
1902,5927,"22,36",Clark & Burton,-87.63145832,41.90934263,60610
11575,5928,"12,85",Central & Harrison Terminal,-87.76480172,41.87256595,60644
8739,5929,48,Damen & 51st Street,-87.67436500000001,41.801125,60609
5469,5930,56,Milwaukee & Sacramento,-87.70264757,41.9260581,60647
14553,5931,"4,115",Cottage Grove & 107th Street,-87.60805277,41.70020367,60628
6233,5932,"9,X9",Ashland & Harrison,-87.66643877,41.87401398,60607
8788,5933,48,Damen & 69th Street,-87.67372222,41.76854879,60636
8989,5934,53,Pulaski & Montrose,-87.72792749,41.96103424,60641
7141,5935,47,47th Street & Woodlawn,-87.59672967,41.80971977,60653
3205,5936,63,Stony Island & 63rd/64th,-87.5865507,41.77978687,60637
8796,5937,48,Damen & 78th Street,-87.67325100000001,41.752062,60620
7273,5938,"26,30",Ewing & 105th Street,-87.535395,41.70478,60617
8838,5939,50,Damen & George,-87.67827389,41.9341525,60618
8843,5940,50,Damen & Dickens,-87.677756,41.919647999999995,60647
9858,5941,88,Harlem & Thorndale,-87.806939,41.988768,60631
7060,5942,"N5,6,26,71",S. Shore Drive & Cheltenham,-87.54948491,41.75325773,60649
12877,5943,53A,Pulaski & 93rd Street,-87.72158997,41.724175200000005,60453
9545,5944,86,Nagle & Berwyn,-87.78792049,41.97735638,60630
9895,5945,68,Northwest Hwy & Naper,-87.79320200000001,41.9891,60631
5802,5946,"8,18,N62",Halsted & Maxwell,-87.646909,41.864847,60607
1784,5947,22,Clark & Greenleaf,-87.674305,42.010272,60626
5169,5948,44,Racine & 56th Street,-87.65491303,41.79247167,60636
2234,5949,3,King Drive & 66th Street,-87.615562,41.774633,60637
15982,5950,29,State & Marquette Rd,-87.62535294,41.77345849,60637
3348,5951,165,65th Street & Harlem,-87.80062386,41.77377973,60638
1778,5952,155,Devon & Albany,-87.70680037,41.99746293,60659
11481,5953,84,Peterson & Wolcott,-87.67626363,41.99081506,60660
17107,5954,63W,63rd Street & Mobile,-87.77890677,41.77777606,60638
380,5955,12,Roosevelt & 54th Avenue,-87.75926107,41.86576771,60644
130,5956,126,Jackson & Springfield,-87.72332492,41.8771684,60624
7313,5957,30,132nd Street & Carondolet,-87.54940969,41.65556317,60633
15317,5958,205,Emerson & Dodge,-87.69954763,42.0521747,60201
12071,5959,96,Lunt & Bell,-87.68591975,42.00885994,60645
6411,5960,60,4537 W 26th Street,-87.73738843,41.84411665,60623
2680,5834,79,79th Street & Columbus (Southwest Hwy.),-87.70301818,41.74990257,60652
77,5835,"1,7,28,126,151",Adams & Wabash,-87.625884,41.879575,60603
4827,5836,92,Foster & Pulaski,-87.72805667,41.97559289,60630
10081,5837,"N5,67",67th Street & Cottage Grove,-87.60559857,41.77321238,60637
16028,5838,"29,65",Grand & Rush,-87.6256301,41.89177539,60611
16050,5839,8,Halsted & 31st Street,-87.64618923,41.83821788,60608
11239,5840,82,Homan & Lake,-87.71100261,41.884532899999996,60624
8907,5841,50,Damen & Harrison,-87.67635066,41.8739498,60612
14910,5842,8,Halsted & Wellington,-87.64905179,41.93660497,60657
12994,5843,59,59th Street & Wentworth,-87.63010764,41.78717426,60621
11275,5844,82,Kimball & Irving Park,-87.71275718,41.95375578,60618
14497,5845,"8A,108",Halsted & 103rd Street,-87.64270871,41.70707195,60628
8427,5846,49,Western & Wilson,-87.68864154,41.96477771,60625
9645,5847,91,Austin & Cortland,-87.7753051,41.91416854,60639
7504,5848,31,31st Street & Giles,-87.61958276,41.83849459,60616
4672,5849,55N,Narragansett & 60th Street,-87.781538,41.783249,60638
10262,5850,54,Cicero & 19th Street,-87.74445339,41.85486729,60804
5445,5851,56,Milwaukee & Kenton,-87.74278564,41.95052869,60641
12102,5852,100,9800 S Yates,-87.56469075,41.71704399,60617
3594,5853,97,Niles Center & Lincoln,-87.75446991,42.02812576,60077
16025,5854,132,Cherry & Division,-87.65408947,41.90339724,60642
9843,5855,88,Talcott & Oketo,-87.81324979,41.98889559,60631
7288,5856,30,11731 S Avenue O,-87.54024406,41.68232367,60617
8181,5857,47,47th Street & Indiana,-87.62132895,41.80923746,60615
1309,5858,74,Fullerton & Kilbourn,-87.73908742,41.92425217,60639
3440,5859,"N4,63",63rd Street & St. Lawrence,-87.61089338,41.78026229,60637
512,5860,66,Chicago & Menard,-87.77029499999999,41.894724,60651
15211,5861,N9,95th Street & Ashland,-87.6623151,41.72111820000001,60643
4788,5862,"50,92",Foster & Ravenswood,-87.67494662,41.97606648,60640
10983,5863,76,Diversey & Long,-87.761429,41.931282,60639
11462,5864,84,Peterson & Ridge,-87.672213,41.990694,60660
15381,5865,92,Foster & California,-87.69873942,41.97575001,60625
1350,5866,"11,74",Webster & Halsted,-87.64843139,41.92176334,60614
11679,5867,85A,Lehigh & Central,-87.76465465,41.99521473,60646
11431,5868,84,Caldwell & Lenox,-87.75632867,41.99237368,60646
14771,5869,54,Cicero & Belmont,-87.7470244,41.93863133,60641
9586,5870,91,Austin & Bloomingdale,-87.775418,41.912973,60639
1500,5871,11,Lincoln & Whipple,-87.70545115,41.98937717,60659
8794,5872,48,Damen & 76th Street,-87.673348,41.75573,60620
9897,5873,68,Northwest Hwy & Nettleton,-87.797001,41.991299,60631
10202,5874,"54,54A",Cicero & Belle Plaine,-87.74749371,41.95555334,60641
15300,5875,82,Homan & Fillmore,-87.71067144,41.86792146,60624
9019,5876,53,Pulaski & Grand,-87.72651165,41.90635772,60651
2831,5877,"4,115",Cottage Grove & 105th Street,-87.607407,41.703981,60628
10037,5878,52A,Kedzie & 94th Street,-87.70205765,41.72282083,60805
1456,5879,37,Lincoln & Dickens/Cleveland,-87.6408543,41.91999329,60614
1607,5880,"1,4",Michigan & 31st Street,-87.62359131,41.83819038,60616
1853,5881,22,Clark & Oak,-87.631426,41.900657,60610
8587,5882,81W,East River Rd & Carmen,-87.84658292,41.97130272,60656
11342,5883,78,Montrose & Sacramento,-87.70345452,41.96115477,60618
6304,5884,60,26th Street & Kostner,-87.73441593,41.84404842,60623
6312,5885,60,26th Street & Central Park,-87.714897,41.844322,60623
14484,5886,"126, 755",Jackson & Clinton,-87.64115218,41.87795113,60661
1315,5887,74,Fullerton & Pulaski,-87.72695688,41.92435352,60639
6726,5888,37,Sedgwick & Menomonee,-87.638616,41.914609000000006,60614
11762,5889,86,Narragansett & Irving Park,-87.78646216,41.952816,60634
1398,5890,11,Lincoln & Wrightwood/Sheffield,-87.65416453,41.92911956,60614
14829,5891,82,Kimball & Armitage,-87.71199094,41.91718231,60647
12033,5892,11,Kedzie & Pratt,-87.70921769,42.00457457,60645
1693,5893,49B,Western & Jarvis,-87.69027700000001,42.015981,60645
1871,5894,"22,24,130",Clark & Van Buren,-87.63084339,41.87664451,60605
15556,5895,53,Pulaski & 15th Street,-87.72493401,41.86090456,60623
14436,5896,22,Clark & Pratt,-87.67305744,42.00548318,60626
4635,5897,37,Wells & Adams,-87.633809,41.879472,60606
13019,5522,59,61st Street & Kenwood,-87.59325654,41.78414122,60637
11020,5523,76,1761 W Diversey,-87.67349187,41.93226425,60614
3564,5524,"54A,97",Dempster & Bronx,-87.75082674,42.04072068,60077
3612,5525,97,3450 W Oakton,-87.714694,42.026198,60076
1754,5526,"96,155",Morse & Glenwood (Red Line),-87.66563004,42.0078605,60626
873,5527,72,North Ave & Kilbourn,-87.73870600000001,41.909622,60651
10269,5528,60,Cicero & 24th Place Terminal,-87.74469467,41.84642115,60804
12898,5529,"53A,103",Pulaski & 102nd Street,-87.7207303,41.70747322,60655
14568,5530,91,Austin & Melrose,-87.7761964,41.93942297,60634
6342,5531,60,Racine & 13th Street,-87.65655799999999,41.865133,60608
12923,5532,53A,Pulaski & 64th Street,-87.72248793,41.77672228,60629
3578,5533,"54A,97,205",Skokie Blvd & Golf Road,-87.74699333,42.05467333,60077
15246,5534,"47,48",47th Street & Damen,-87.67535105,41.80856164,60609
3224,5535,63,63rd Street & Indiana,-87.620183,41.780198,60637
252,5536,7,Harrison & Central,-87.76447722,41.87292396,60644
3464,5537,"N9,95",95th Street & Vincennes,-87.65110893,41.72146886,60643
1272,5538,74,Fullerton & Long,-87.76098227,41.92413036,60639
10591,5539,55,Garfield & Princeton,-87.63335232,41.79456939999999,60609
2616,5540,79,79th Street & Jeffery,-87.57587044,41.75167521,60649
9219,5541,51,51st Street & California,-87.69381088,41.80105905,60632
6872,5542,21,Cermak & Rockwell,-87.69037305,41.85205233,60608
3794,5543,81,Lawrence & Western,-87.68868597,41.96870994,60625
15329,5544,79,79th Street & Racine,-87.65398752,41.75056364,60620
344,5545,12,Roosevelt & Damen,-87.67595278,41.86693534,60612
4801,5546,92,Foster & Ashland,-87.66941228,41.97623567,60640
8075,5547,47,47th Street & Wallace,-87.64047484,41.80902481,60609
606,5548,66,Chicago & Franklin (Brown line),-87.63553437,41.89666896,60610
2105,5549,"3,N5,95,100,115",95th Street & King Drive,-87.613967,41.721996999999995,60619
15457,5550,"44,47",47th Street & Halsted,-87.64595746,41.80894882,60609
1227,5551,74,Fullerton & Racine,-87.658338,41.925371999999996,60614
3246,5552,63,63rd Street & Ashland (Green Line),-87.66459894,41.77952869,60636
15447,5553,53,Pulaski & Carroll,-87.72574789,41.88676345,60624
10074,5554,"N5,67",67th Street & Woodlawn,-87.59589935,41.77329511,60637
660,5555,66,Chicago & Lockwood,-87.75796488,41.89500135,60651
6851,5556,21,Cermak & Union,-87.64460205,41.85273970000001,60616
10075,5557,"N5,67",67th Street & Minerva,-87.59715915,41.77328528,60637
462,5558,20,Madison & Throop,-87.659483,41.881640000000004,60607
10374,5559,54B,73rd Street & Lockwood,-87.7534843,41.76012091,60638
7263,5560,"26,30",Ewing & 95th Street,-87.53675890000001,41.72307249,60617
8390,5561,49,Western & Augusta,-87.68681288,41.89955814,60622
8371,5562,49,Western & Polk,-87.68601248,41.8711299,60612
2507,5563,4,Cottage Grove & 51st Street,-87.60629813,41.80247747,60615
4570,5564,55A,Austin & 63rd Street,-87.77141800000001,41.777769,60638
1680,5565,49B,Western & Albion,-87.68988816,42.00129561,60645
8735,5566,48,Damen & Garfield,-87.67420671,41.794103299999996,60609
15195,5567,"67,94",71st Street & Sacramento,-87.69742593,41.7644038,60629
2499,5568,"2,4",Cottage Grove & 58th Street,-87.60602334,41.78939857,60637
14748,5569,11,Kedzie & Birchwood,-87.70859812,42.01723777,60645
6769,5570,18,18th Street & Carpenter,-87.653405,41.857935,60608
268,5571,12,Roosevelt & Kilbourn,-87.73749989,41.865927299999996,60624
12963,5572,59,59th Street & Homan,-87.70829435,41.78610342,60629
6305,5573,60,26th Street & Kildare,-87.731945,41.844076,60623
7172,5574,47,1240 E 47th Street,-87.59513237,41.80958523,60615
11003,5575,76,Diversey & St. Louis,-87.7148247,41.93187381,60647
1743,5576,"36,151,155",Devon & Lakewood,-87.66318275,41.99809112,60660
4697,5577,53A,Pulaski & 99th Street,-87.72093895,41.71300849,60655
9124,5578,53,Pulaski & Barry,-87.72702283,41.93716433,60641
5387,5579,36,State & Chicago (Red Line),-87.62810328,41.89654824,60611
12589,5580,152,Addison & Keeler,-87.73214334,41.94637704,60641
3631,5581,"97,201,206",Howard & Damen,-87.68054061,42.01936686,60645
9437,5582,87,87th Street & South Chicago,-87.56583847,41.73712848,60617
3467,5583,"N9,95",95th Street & Loomis,-87.657567,41.721337,60643
17264,5584,47,47th Street & Homan,-87.70875897,41.80811295,60632
6815,5585,18,18th Street & Ashland,-87.66595914,41.85786852,60608
4095,5586,73,Cortland & Elston,-87.666331,41.916536,60642
12605,5587,152,Addison & Menard,-87.7715173,41.94589257,60634
12556,5588,152,Addison & Racine,-87.65903679,41.94721081,60613
613,5589,66,Chicago & Halsted,-87.64817713,41.89651,60642
2063,5590,70,Division & Damen,-87.67692174,41.90327154,60622
4536,5591,"62,62H",Archer & Nashville,-87.78657112,41.79236585,60638
603,5592,66,Chicago & Clark,-87.63105944,41.89669704,60610
5691,5593,80,Irving Park & Western,-87.68822421,41.95413382,60618
5513,5594,"N66,124",Columbus & Illinois,-87.620364,41.891156,60611
14223,5595,"134,135,136",Wacker (Upper) & State,-87.6276223,41.88674638,60601
17480,5596,77,Belmont & Sayre,-87.80084288,41.93802235,60634
15688,5597,78,Montrose & Cicero,-87.74790899,41.96079454,60641
12351,5598,9,Ashland & Marquette Rd,-87.66389004,41.7723995,60636
3076,5599,52,Kedzie & 43rd Street,-87.70434882,41.81552256,60632
4843,5600,"68,85,85A,92",Milwaukee & Carmen/NW Highway,-87.76547502,41.97295095,60630
14096,5601,22,Paulina & Howard Terminal,-87.67316244,42.01896555,60626
1968,5602,22,Clark & Jarvis,-87.675138,42.01595,60626
8323,5603,"49,X49",Western & 63rd Street,-87.68342317,41.77903606,60636
1936,5604,"22,78",Clark & Wilson,-87.66662495,41.96517551,60640
7015,5605,"N5,26,71",Exchange & 83rd Street,-87.55256077,41.74452381,60617
11291,5606,82,Kimball & Bryn Mawr,-87.713663,41.982919,60659
6681,5607,"49,X49,157",Western & Roosevelt,-87.68590317,41.86647638,60608
8339,5608,"48,49,X49",Western & 47th Street,-87.68432711,41.80834544,60609
9073,5609,53,Pulaski & Cermak,-87.7246531,41.85188676,60623
5407,5610,36,Broadway & Halsted,-87.64948258,41.95117166,60613
9177,5611,51,51st Street & Morgan,-87.65038001,41.80144552,60609
12125,5612,103,103rd Street & Central Park,-87.71117097,41.70595789,60655
12523,5613,152,Addison & California,-87.698134,41.946624,60618
1972,5614,70,Division & Menard,-87.770614,41.902009,60651
3047,5615,52,Kedzie & Roosevelt,-87.70577397,41.86660037,60624
14555,5616,"49,X49",Western & Cermak,-87.68575573,41.85182451,60608
2304,5617,29,State & 59th Street,-87.625407,41.78712,60621
6147,5618,"9,X9",Ashland & 95th Street,-87.66254275,41.72148268,60643
5297,5619,"J14,15",Jeffery & 81st Street,-87.57579662,41.74805245,60617
5432,5620,36,Broadway & Granville,-87.66029552,41.99443569,60660
14579,5621,"49,X49",Western & 43rd Street,-87.68451358,41.81578807,60609
12602,5622,152,Addison & Linder,-87.76422928,41.94593366,60641
2681,5623,79,79th Street & Spaulding,-87.704652,41.749867,60652
2925,5624,111,111th Street & Bishop,-87.65840651,41.6922366,60643
10579,5625,55,55th Street & Payne Drive,-87.60725116,41.79504912,60637
221,5626,7,Harrison & Maplewood,-87.690493,41.873913,60612
12373,5627,112,Mt. Greenwood Cemetery,-87.69288262,41.691731700000005,60655
3797,5628,81,Lawrence & Washtenaw,-87.69615238,41.96866297,60625
9746,5629,81W,Lawrence & Opal,-87.82259808,41.96702744,60706
10368,5630,54B,76th Ford City Dr & Cicero,-87.74120545,41.75443827,60652
11098,5631,76,Diversey & Meade,-87.77829434,41.93117192,60639
12559,5632,152,Addison & Greenview,-87.66633777,41.947093100000004,60613
10103,5633,67,69th Street & Throop,-87.65653461,41.76871872,60636
11404,5634,78,Montrose & Lamon,-87.749813,41.960749,60641
13074,5635,59,59th Street & Campbell,-87.68614259,41.786582200000005,60629
5453,5636,56,Milwaukee & Kedvale,-87.73122658,41.94353135,60641
12832,5637,53A,Pulaski & 32nd Street,-87.724375,41.835138,60623
7315,5638,30,Exchange & 131st Street,-87.55187987,41.65732111,60633
7212,5639,106,Woodlawn & 103rd Street,-87.59398964,41.70838543,60628
3675,5640,8A,Halsted & 82nd Street,-87.64379295,41.74513466,60620
1653,5641,"6,28",5440 S S Hyde Park,-87.58404370000001,41.79676417,60615
8800,5642,48,Damen & 82nd Street,-87.673043,41.744803000000005,60620
10300,5643,54,Cicero & Huron,-87.74566,41.893076,60644
7621,5644,"34,103,106,119",Michigan & 98th Street,-87.62033295,41.71628358,60628
12694,5645,"201,206",Ridge & Main,-87.68654287,42.03386751,60202
9020,5646,53,Pulaski & Potomac,-87.72645269,41.90459613,60651
8239,5647,"49,X49",Western Blue Line Station,-87.686437,41.875551,60612
3010,6337,52,California & Armitage,-87.69727933,41.91759312,60647
10052,6338,52A,Kedzie & 109th Street,-87.70101700000001,41.695294,60655
3649,6339,"8A,108",Halsted & 107th Street,-87.642477,41.69948,60628
1032,6340,"136,147,151",Sheridan & Rosemont,-87.655654,41.996235999999996,60660
3154,6341,52,Kedzie & Polk,-87.705748,41.870875,60612
2136,6342,3,King Drive & 65th Street,-87.61545318,41.77670993,60637
1174,6343,151,Sheridan & Broadway/Montrose,-87.65466733,41.96145576,60613
5890,6344,8,Halsted & Garfield,-87.64505402,41.79384916,60621
15255,6345,54,Cicero & Palmer,-87.74634636,41.92041723,60639
14069,6346,21,Cermak & Damen,-87.67557835,41.85210813,60608
9397,6347,"24,87",87th Street & Aberdeen,-87.65104668,41.73589332,60620
7472,6348,31,31st Street & Aberdeen,-87.65364181,41.83790017,60608
